MLLLPA_APOEStratified_Model3		
Attention		Sig
[MLPAvsLLPA4=3.00]	2.11 [-1.86, 6.09]	0.30
[MLPAvsLLPA4=2.00]	2.22 [-0.91, 5.35]	0.16
[MLPAvsLLPA4=1.00]	4.43 [0.98, 7.88]*	0.01
Time	1.75 [0.91, 2.59]***	0.00
TimeSqr	-0.17 [-0.36, 0.02]	0.09
MLLLPA_APOEStratified_Model3		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	-0.52 [-3.22, 2.18]	0.70
[MLPAvsLLPA4=2.00]	1.79 [-0.34, 3.91]	0.10
[MLPAvsLLPA4=1.00]	1.80 [-0.54, 4.14]	0.13
Time	3.06 [2.34, 3.78]***	0.00
TimeSqr	-0.47 [-0.63, -0.30]***	0.00
MLLLPA_APOEStratified_Model3		
Executive function		Sig
[MLPAvsLLPA4=3.00]	0.93 [-3.53, 5.39]	0.68
[MLPAvsLLPA4=2.00]	4.33 [0.72, 7.94]*	0.02
[MLPAvsLLPA4=1.00]	4.97 [1.10, 8.83]*	0.01
Time	0.74 [-0.69, 2.17]	0.31
TimeSqr	-0.09 [-0.47, 0.28]	0.62
MLLLPA_APOEStratified_Model3		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	0.28 [-2.96, 3.52]	0.87
[MLPAvsLLPA4=2.00]	2.50 [-0.05, 5.05]x	0.06
[MLPAvsLLPA4=1.00]	3.80 [0.99, 6.61]**	0.01
Time	2.33 [1.62, 3.04]***	0.00
TimeSqr	-0.35 [-0.52, -0.19]***	0.00
MLLLPA_APOEStratified_Model3		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-0.80 [-4.10, 2.50]	0.63
[MLPAvsLLPA4=2.00]	1.26 [-1.34, 3.86]	0.34
[MLPAvsLLPA4=1.00]	2.45 [-0.41, 5.31]	0.09
Time	3.83 [2.91, 4.75]***	0.00
TimeSqr	-0.53 [-0.74, -0.32]***	0.00
MLLLPA_APOEStratified_Model3		
Language		Sig
[MLPAvsLLPA4=3.00]	-0.46 [-3.33, 2.41]	0.75
[MLPAvsLLPA4=2.00]	-0.19 [-2.45, 2.08]	0.87
[MLPAvsLLPA4=1.00]	3.74 [1.25, 6.22]**	0.00
Time	0.62 [-0.34, 1.58]	0.20
TimeSqr	-0.06 [-0.28, 0.16]	0.58
MLLLPA_APOEStratified_Model3		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	0.41 [-2.98, 3.80]	0.81
[MLPAvsLLPA4=2.00]	3.25 [0.57, 5.93]*	0.02
[MLPAvsLLPA4=1.00]	0.70 [-2.24, 3.63]	0.64
Time	-0.14 [-1.25, 0.97]	0.80
TimeSqr	-0.17 [-0.43, 0.08]	0.19
